Validation Measures/discrete_frechet_distance/qpos,Validation Measures/dynamic_time_warping/site_rpos,Agent Video,Validation Info/Mean Episode Length,Validation Measures/discrete_frechet_distance/site_rrotvec,_runtime,Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rvel,_timestamp,_step,Validation Measures/discrete_frechet_distance/site_rpos,Mean Episode Return,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Info/Mean Episode Return,Validation Measures/euclidean_distance/site_rpos
,,,,,2130.985727795,46.08953857421875,,,,,,1764576635.2429717,17203200.0,,18.27670669555664,,,,,,,
,,,,,2130.986297534,46.49945831298828,,,,,,1764576635.2435033,18022400.0,,18.583572387695312,,,,,,,
,,,,,2130.986821058,47.48617935180664,,,,,,1764576635.2440488,18841600.0,,19.120431900024414,,,,,,,
,,,,,2130.98735594,47.507816314697266,,,,,,1764576635.2446032,19660800.0,,19.332042694091797,,,,,,,
,,,,,2130.987864312,47.8731803894043,,,,,,1764576635.2451298,20480000.0,,19.67806053161621,,,,,,,
,,,,,2130.988403667,48.729042053222656,,,,,,1764576635.245646,21299200.0,,20.282058715820312,,,,,,,
,,,,,2130.988935781,49.0580940246582,,,,,,1764576635.2461777,22118400.0,,20.668745040893555,,,,,,,
,,,,,2130.989537736,49.36885452270508,,,,,,1764576635.246699,22937600.0,,20.971948623657227,,,,,,,
,,,,,2130.990083905,50.35775375366211,,,,,,1764576635.2473085,23756800.0,,21.55604362487793,,,,,,,
,,,,,2130.990690605,50.33869934082031,,,,,,1764576635.247861,24576000.0,,21.813739776611328,,,,,,,
,,,,,2130.991151476,50.87167739868164,,,,,,1764576635.2484114,25395200.0,,22.226438522338867,,,,,,,
0.9103784561157227,22.559511184692383,,44.82236862182617,2.376209259033203,2130.994021398,51.34967803955078,3.631594657897949,1.163481593132019,296.604248046875,206.91696166992188,5.100385665893555,1764576635.2508256,26214400.0,0.7539503574371338,22.635778427124023,35.94902801513672,11.734232902526855,0.457035630941391,2.3894479274749756,76.45329284667969,20.33388900756836,0.33895549178123474
,,,,,2130.994633591,51.813926696777344,,,,,,1764576635.251798,27033600.0,,23.133541107177734,,,,,,,
,,,,,2130.995117513,52.220638275146484,,,,,,1764576635.2523634,27852800.0,,23.547592163085938,,,,,,,
,,,,,2130.995652856,52.93149185180664,,,,,,1764576635.2528896,28672000.0,,24.119102478027344,,,,,,,
,,,,,2130.996209567,53.494163513183594,,,,,,1764576635.253425,29491200.0,,24.55270004272461,,,,,,,
,,,,,2130.99673679,53.66212844848633,,,,,,1764576635.2539842,30310400.0,,24.8281307220459,,,,,,,
,,,,,2130.997253832,53.981327056884766,,,,,,1764576635.254512,31129600.0,,25.169261932373047,,,,,,,
,,,,,2130.997844071,54.47325897216797,,,,,,1764576635.255035,31948800.0,,25.257732391357422,,,,,,,
,,,,,2130.998332791,55.00094223022461,,,,,,1764576635.2555773,32768000.0,,26.104328155517578,,,,,,,
,,,,,2130.998863213,55.29295349121094,,,,,,1764576635.2561045,33587200.0,,26.45199966430664,,,,,,,
,,,,,2130.999451401,55.36820602416992,,,,,,1764576635.2566388,34406400.0,,26.836254119873047,,,,,,,
,,,,,2131.000012436,55.86787414550781,,,,,,1764576635.257217,35225600.0,,27.115324020385742,,,,,,,
,,,,,2131.000550978,56.122108459472656,,,,,,1764576635.2577808,36044800.0,,27.416818618774414,,,,,,,
,,,,,2131.00114552,56.55446243286133,,,,,,1764576635.258319,36864000.0,,27.854907989501953,,,,,,,
,,,,,2131.00164256,57.02794647216797,,,,,,1764576635.2588758,37683200.0,,28.336933135986328,,,,,,,
,,,,,2131.00216901,56.91265869140625,,,,,,1764576635.2594116,38502400.0,,28.293447494506836,,,,,,,
0.8973074555397034,22.3292179107666,,47.86666488647461,2.1059927940368652,2131.005040931,56.86072540283203,3.537899971008301,0.997712254524231,288.1527099609375,200.9945526123047,4.996367454528809,1764576635.2618546,39321600.0,0.7345204949378967,28.519908905029297,36.05924987792969,11.484671592712402,0.4577527642250061,2.3723719120025635,63.490272521972656,23.33073616027832,0.3394494652748108
,,,,,2131.00559366,57.74814224243164,,,,,,1764576635.2628198,40140800.0,,29.049135208129883,,,,,,,
,,,,,2131.006109739,57.58392333984375,,,,,,1764576635.263371,40960000.0,,29.177824020385742,,,,,,,
,,,,,2131.006699487,58.15916442871094,,,,,,1764576635.2638881,41779200.0,,29.982559204101562,,,,,,,
,,,,,2131.007177385,58.275001525878906,,,,,,1764576635.2644384,42598400.0,,30.165477752685547,,,,,,,
,,,,,2131.007698817,58.416969299316406,,,,,,1764576635.2649543,43417600.0,,30.21507453918457,,,,,,,
,,,,,2131.008234083,59.148006439208984,,,,,,1764576635.2654824,44236800.0,,30.913270950317383,,,,,,,
,,,,,2131.008811883,59.17314147949219,,,,,,1764576635.2660155,45056000.0,,30.978059768676758,,,,,,,
,,,,,2131.009348056,59.49464797973633,,,,,,1764576635.266577,45875200.0,,31.422948837280273,,,,,,,
,,,,,2131.009874998,59.861854553222656,,,,,,1764576635.26711,46694400.0,,31.797746658325195,,,,,,,
,,,,,2131.010404627,60.22382354736328,,,,,,1764576635.267661,47513600.0,,32.327842712402344,,,,,,,
,,,,,2131.010956903,60.226539611816406,,,,,,1764576635.2681825,48332800.0,,32.93302917480469,,,,,,,
,,,,,2131.011485068,60.480682373046875,,,,,,1764576635.2686996,49152000.0,,33.22416687011719,,,,,,,
,,,,,2131.012028232,60.45714569091797,,,,,,1764576635.269261,49971200.0,,33.39597702026367,,,,,,,
,,,,,2131.012562632,61.21603012084961,,,,,,1764576635.2698038,50790400.0,,33.629337310791016,,,,,,,
,,,,,2131.013102567,61.291717529296875,,,,,,1764576635.270336,51609600.0,,34.28493881225586,,,,,,,
0.8551579117774963,19.799964904785156,,52.17692184448242,1.8096630573272705,2131.016011611,61.325923919677734,3.3774805068969727,0.8912445902824402,275.1073913574219,189.67300415039062,4.645068645477295,1764576635.2728407,52428800.0,0.6701856255531311,34.39692687988281,35.4503059387207,10.972577095031738,0.4539109766483307,2.256373167037964,53.68932342529297,28.50062370300293,0.31260979175567627
,,,,,2131.016608481,61.93293380737305,,,,,,1764576635.2737868,53248000.0,,35.02765655517578,,,,,,,
,,,,,2131.017167651,61.33475875854492,,,,,,1764576635.2743804,54067200.0,,34.60837173461914,,,,,,,
,,,,,2131.017729089,62.14195251464844,,,,,,1764576635.2749412,54886400.0,,35.72946548461914,,,,,,,
,,,,,2131.0183174,62.78115463256836,,,,,,1764576635.2754974,55705600.0,,36.17548370361328,,,,,,,
,,,,,2131.018949133,62.9399528503418,,,,,,1764576635.2760825,56524800.0,,36.19124984741211,,,,,,,
,,,,,2131.01956813,62.987998962402344,,,,,,1764576635.276646,57344000.0,,36.589046478271484,,,,,,,
,,,,,2131.020091819,64.2770004272461,,,,,,1764576635.2772996,58163200.0,,37.5573844909668,,,,,,,
,,,,,2131.020611429,63.40732192993164,,,,,,1764576635.2778895,58982400.0,,36.92131423950195,,,,,,,
,,,,,2131.021109636,63.79655075073242,,,,,,1764576635.278409,59801600.0,,37.72126388549805,,,,,,,
,,,,,2131.021652026,64.71139526367188,,,,,,1764576635.278911,60620800.0,,37.95011901855469,,,,,,,
,,,,,2131.022139149,65.28221893310547,,,,,,1764576635.2794166,61440000.0,,38.52710723876953,,,,,,,
,,,,,2131.022625689,65.20093536376953,,,,,,1764576635.2799416,62259200.0,,38.8398323059082,,,,,,,
,,,,,2131.023091466,65.58568572998047,,,,,,1764576635.2804239,63078400.0,,39.52865219116211,,,,,,,
,,,,,2131.023585577,65.63158416748047,,,,,,1764576635.2808955,63897600.0,,39.213172912597656,,,,,,,
,,,,,2131.024044724,65.27532196044922,,,,,,1764576635.2813835,64716800.0,,39.603858947753906,,,,,,,
0.8297682404518127,19.213274002075195,,52.23423385620117,1.5209029912948608,2131.026796658,65.75440979003906,3.2652204036712646,0.7565075755119324,265.90557861328125,194.39747619628906,4.6479620933532715,1764576635.2837198,65536000.0,0.6277700066566467,39.972023010253906,35.16730880737305,10.706318855285645,0.4479506015777588,2.2782623767852783,45.159061431884766,31.332475662231445,0.2904307246208191
,,,,,2131.027301029,65.87942504882812,,,,,,1764576635.2846003,66355200.0,,39.85356521606445,,,,,,,
,,,,,2131.027771999,66.63987731933594,,,,,,1764576635.2850924,67174400.0,,40.53961181640625,,,,,,,
,,,,,2131.028264073,67.05258178710938,,,,,,1764576635.2855768,67993600.0,,41.26084518432617,,,,,,,
,,,,,2131.028753482,67.02516174316406,,,,,,1764576635.2860668,68812800.0,,41.49348831176758,,,,,,,
,,,,,2131.029294927,67.35501098632812,,,,,,1764576635.2865498,69632000.0,,42.045066833496094,,,,,,,
,,,,,2131.029802789,67.59282684326172,,,,,,1764576635.287061,70451200.0,,41.989532470703125,,,,,,,
,,,,,2131.030273652,67.7058334350586,,,,,,1764576635.2875848,71270400.0,,42.49837112426758,,,,,,,
,,,,,2131.03077187,68.16192626953125,,,,,,1764576635.2880697,72089600.0,,42.538414001464844,,,,,,,
,,,,,2131.03124526,68.74369049072266,,,,,,1764576635.2885675,72908800.0,,43.13697052001953,,,,,,,
,,,,,2131.03173908,69.1915054321289,,,,,,1764576635.289042,73728000.0,,43.70777130126953,,,,,,,
,,,,,2131.032226327,69.18367767333984,,,,,,1764576635.2895427,74547200.0,,43.496559143066406,,,,,,,
,,,,,2131.032697166,70.40748596191406,,,,,,1764576635.290019,75366400.0,,44.37247848510742,,,,,,,
,,,,,2131.03319039,70.40178680419922,,,,,,1764576635.2904978,76185600.0,,44.8067512512207,,,,,,,
,,,,,2131.033667419,70.06206512451172,,,,,,1764576635.2909875,77004800.0,,44.62813186645508,,,,,,,
,,,,,2131.034156023,71.3068618774414,,,,,,1764576635.291466,77824000.0,,45.42502212524414,,,,,,,
0.823896050453186,18.331830978393555,,51.39814758300781,1.4820410013198853,2131.036957352,71.26116180419922,3.258714199066162,0.7170350551605225,263.3500671386719,189.28187561035156,4.61353874206543,1764576635.293793,78643200.0,0.571181058883667,45.440982818603516,35.428218841552734,10.608833312988281,0.4482877552509308,2.2374637126922607,43.992713928222656,35.511653900146484,0.2739613354206085
,,,,,2131.037438072,71.2437515258789,,,,,,1764576635.294753,79462400.0,,45.2644157409668,,,,,,,
,,,,,2131.037987384,71.91567993164062,,,,,,1764576635.2952375,80281600.0,,45.939476013183594,,,,,,,
,,,,,2131.038483098,72.85240936279297,,,,,,1764576635.295787,81100800.0,,46.88368606567383,,,,,,,
,,,,,2131.039004598,73.18441009521484,,,,,,1764576635.296274,81920000.0,,47.227115631103516,,,,,,,
,,,,,2131.039479155,74.67794799804688,,,,,,1764576635.2967923,82739200.0,,48.35131072998047,,,,,,,
,,,,,2131.039970058,74.05159759521484,,,,,,1764576635.297275,83558400.0,,47.870540618896484,,,,,,,
,,,,,2131.040459641,74.12290954589844,,,,,,1764576635.2977717,84377600.0,,47.855899810791016,,,,,,,
,,,,,2131.040926099,74.50579833984375,,,,,,1764576635.2982535,85196800.0,,48.153228759765625,,,,,,,
,,,,,2131.041426033,75.08499908447266,,,,,,1764576635.2987275,86016000.0,,48.904624938964844,,,,,,,
,,,,,2131.041896923,75.88924407958984,,,,,,1764576635.299222,86835200.0,,48.45781707763672,,,,,,,
,,,,,2131.042387468,76.45291900634766,,,,,,1764576635.2997007,87654400.0,,49.1060676574707,,,,,,,
,,,,,2131.042862408,77.26134490966797,,,,,,1764576635.3001835,88473600.0,,49.647769927978516,,,,,,,
,,,,,2131.043361567,77.63357543945312,,,,,,1764576635.3006613,89292800.0,,50.41960906982422,,,,,,,
,,,,,2131.043835014,78.64517974853516,,,,,,1764576635.3011634,90112000.0,,50.82523727416992,,,,,,,
,,,,,2131.044323707,78.4701156616211,,,,,,1764576635.3016384,90931200.0,,50.69389724731445,,,,,,,
0.8081732392311096,18.7246036529541,,52.59550476074219,1.446079969406128,2131.047037425,79.81998443603516,3.2187273502349854,0.7006212472915649,260.44073486328125,183.36280822753906,4.361300945281982,1764576635.3039346,91750400.0,0.5636304616928101,51.62983703613281,34.667755126953125,10.677576065063477,0.43749335408210754,2.170565366744995,41.534671783447266,37.05501174926758,0.27166396379470825
,,,,,2131.047516934,80.31765747070312,,,,,,1764576635.304833,92569600.0,,52.054264068603516,,,,,,,
,,,,,2131.048007587,79.88963317871094,,,,,,1764576635.3053172,93388800.0,,51.68848419189453,,,,,,,
,,,,,2131.048482901,81.40231323242188,,,,,,1764576635.3058035,94208000.0,,52.76408004760742,,,,,,,
,,,,,2131.049008173,81.18626403808594,,,,,,1764576635.3062813,95027200.0,,53.468135833740234,,,,,,,
,,,,,2131.049484577,83.24652862548828,,,,,,1764576635.3067887,95846400.0,,54.159446716308594,,,,,,,
,,,,,2131.049985852,83.38040161132812,,,,,,1764576635.3072822,96665600.0,,54.73312759399414,,,,,,,
,,,,,2131.050463721,84.39099884033203,,,,,,1764576635.3077753,97484800.0,,55.420101165771484,,,,,,,
,,,,,2131.050943234,83.94747924804688,,,,,,1764576635.308265,98304000.0,,55.15383529663086,,,,,,,
,,,,,2131.051424721,85.7645492553711,,,,,,1764576635.3087406,99123200.0,,56.5804557800293,,,,,,,
