Validation Measures/dynamic_time_warping/qvel,_timestamp,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Mean Episode Return,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rpos,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/site_rpos,Mean Episode Length,_runtime,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,Agent Video,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/qpos,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rvel,_step,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rpos
,1765193588.5986547,,,158.05589294433594,,,,,,113.32695007324219,2226.277263638,,,,,,,,329318400.0,,,
,1765193588.5991662,,,157.78965759277344,,,,,,112.88896942138672,2226.277809252,,,,,,,,330137600.0,,,
,1765193588.5996964,,,154.88449096679688,,,,,,111.02050018310547,2226.278387574,,,,,,,,330956800.0,,,
,1765193588.6002228,,,156.73785400390625,,,,,,112.13896942138672,2226.278897628,,,,,,,,331776000.0,,,
,1765193588.6008136,,,155.6377716064453,,,,,,111.67831420898438,2226.2793721,,,,,,,,332595200.0,,,
,1765193588.601291,,,154.46144104003906,,,,,,110.81753540039062,2226.27986207,,,,,,,,333414400.0,,,
,1765193588.601784,,,157.18077087402344,,,,,,112.23933410644531,2226.280335083,,,,,,,,334233600.0,,,
,1765193588.6022549,,,155.67453002929688,,,,,,111.45111846923828,2226.280825839,,,,,,,,335052800.0,,,
,1765193588.6027467,,,153.40420532226562,,,,,,109.60575866699219,2226.281289211,,,,,,,,335872000.0,,,
,1765193588.6032107,,,155.3496856689453,,,,,,111.02972412109375,2226.281781207,,,,,,,,336691200.0,,,
,1765193588.603704,,,156.70936584472656,,,,,,111.79547119140625,2226.282333849,,,,,,,,337510400.0,,,
,1765193588.6042373,,,158.1574249267578,,,,,,112.85458374023438,2226.282823308,,,,,,,,338329600.0,,,
,1765193588.6047342,,,155.94483947753906,,,,,,111.14309692382812,2226.283396846,,,,,,,,339148800.0,,,
,1765193588.6052537,,,156.79222106933594,,,,,,111.98235321044922,2226.2839707,,,,,,,,339968000.0,,,
248.02023315429688,1765193588.607793,11.81472110748291,191.84898376464844,157.09278869628906,0.30165764689445496,2.2647225856781006,4.929013729095459,51.37288284301758,0.09867151081562042,111.97782897949219,2226.286788714,0.19484056532382965,0.4668474793434143,,3.071183443069458,22.436561584472656,8.501951217651367,4.892609596252441,340787200.0,70.81573486328125,0.5435141324996948,0.21229952573776245
,1765193588.6086907,,,158.33328247070312,,,,,,112.88367462158203,2226.287295255,,,,,,,,341606400.0,,,
,1765193588.6091967,,,155.044677734375,,,,,,110.38512420654297,2226.287797407,,,,,,,,342425600.0,,,
,1765193588.609712,,,155.92431640625,,,,,,111.13370513916016,2226.288297483,,,,,,,,343244800.0,,,
,1765193588.6101995,,,157.40142822265625,,,,,,111.81951904296875,2226.288803736,,,,,,,,344064000.0,,,
,1765193588.6107168,,,158.1488037109375,,,,,,112.46004486083984,2226.289282219,,,,,,,,344883200.0,,,
,1765193588.6111922,,,158.16561889648438,,,,,,112.25452423095703,2226.289749384,,,,,,,,345702400.0,,,
,1765193588.611672,,,156.38380432128906,,,,,,111.40946960449219,2226.29021211,,,,,,,,346521600.0,,,
,1765193588.6121294,,,158.71192932128906,,,,,,112.74331665039062,2226.290707129,,,,,,,,347340800.0,,,
,1765193588.6126275,,,157.4789276123047,,,,,,112.19416809082031,2226.291174689,,,,,,,,348160000.0,,,
,1765193588.6130939,,,156.62869262695312,,,,,,111.05608367919922,2226.291665313,,,,,,,,348979200.0,,,
,1765193588.6135886,,,161.1565399169922,,,,,,113.96338653564453,2226.292172504,,,,,,,,349798400.0,,,
,1765193588.6140852,,,159.42010498046875,,,,,,112.72974395751953,2226.292654773,,,,,,,,350617600.0,,,
,1765193588.614572,,,160.9688262939453,,,,,,114.10517883300781,2226.293216447,,,,,,,,351436800.0,,,
,1765193588.6151302,,,156.11012268066406,,,,,,110.70513153076172,2226.293832401,,,,,,,,352256000.0,,,
,1765193588.6157484,,,156.10459899902344,,,,,,110.66889953613281,2226.294336633,,,,,,,,353075200.0,,,
253.0948028564453,1765193588.61817,11.935649871826172,196.2423553466797,155.5579376220703,0.31530463695526123,2.330829620361328,5.034878253936768,50.21311950683594,0.10148368775844574,110.15254974365234,2226.297169685,0.2095428854227066,0.4865475296974182,,3.136826515197754,23.54656982421875,9.062300682067871,4.9890007972717285,353894400.0,66.16169738769531,0.5554714798927307,0.22510142624378204
,1765193588.6190827,,,160.1892852783203,,,,,,113.31262969970703,2226.297674601,,,,,,,,354713600.0,,,
,1765193588.6195822,,,159.614990234375,,,,,,112.90930938720703,2226.298187219,,,,,,,,355532800.0,,,
,1765193588.6201012,,,160.5747833251953,,,,,,113.50245666503906,2226.298680413,,,,,,,,356352000.0,,,
,1765193588.6205878,,,163.84512329101562,,,,,,115.65296936035156,2226.299193953,,,,,,,,357171200.0,,,
,1765193588.6211066,,,158.6090087890625,,,,,,112.22554016113281,2226.299687977,,,,,,,,357990400.0,,,
,1765193588.6216013,,,159.04319763183594,,,,,,112.49301147460938,2226.30015973,,,,,,,,358809600.0,,,
,1765193588.6220763,,,156.79275512695312,,,,,,110.94023132324219,2226.300661106,,,,,,,,359628800.0,,,
,1765193588.622573,,,156.76705932617188,,,,,,110.79541778564453,2226.301119663,,,,,,,,360448000.0,,,
,1765193588.6230419,,,159.07931518554688,,,,,,112.35934448242188,2226.301603718,,,,,,,,361267200.0,,,
,1765193588.6235218,,,157.87631225585938,,,,,,111.4415054321289,2226.302126712,,,,,,,,362086400.0,,,
,1765193588.6240082,,,159.70619201660156,,,,,,112.4803466796875,2226.302678844,,,,,,,,362905600.0,,,
,1765193588.6245623,,,158.7084503173828,,,,,,111.92025756835938,2226.303188401,,,,,,,,363724800.0,,,
,1765193588.6250794,,,157.32769775390625,,,,,,111.05533599853516,2226.303728901,,,,,,,,364544000.0,,,
,1765193588.6256177,,,159.82217407226562,,,,,,112.56645965576172,2226.304246141,,,,,,,,365363200.0,,,
,1765193588.6261406,,,160.2242889404297,,,,,,113.08452606201172,2226.304784864,,,,,,,,366182400.0,,,
248.04281616210938,1765193588.6286047,11.75661849975586,189.2606658935547,157.8544158935547,0.28450992703437805,2.2324602603912354,4.825045108795166,49.74242401123047,0.09314149618148804,111.44561004638672,2226.307917283,0.191800057888031,0.4912119209766388,,3.0666961669921875,21.07779312133789,8.489580154418945,5.043547630310059,367001600.0,68.47683715820312,0.5296063423156738,0.21073415875434875
,1765193588.6297896,,,158.4060516357422,,,,,,111.48897552490234,2226.308457791,,,,,,,,367820800.0,,,
,1765193588.630344,,,158.82212829589844,,,,,,111.91616821289062,2226.308980705,,,,,,,,368640000.0,,,
,1765193588.630871,,,158.61297607421875,,,,,,111.82064056396484,2226.309512286,,,,,,,,369459200.0,,,
,1765193588.631399,,,157.49024963378906,,,,,,111.03335571289062,2226.310013351,,,,,,,,370278400.0,,,
,1765193588.6319072,,,159.454833984375,,,,,,112.0942611694336,2226.310547912,,,,,,,,371097600.0,,,
,1765193588.6324337,,,159.14077758789062,,,,,,111.96662139892578,2226.311073319,,,,,,,,371916800.0,,,
,1765193588.6329591,,,158.23876953125,,,,,,111.53927612304688,2226.311625876,,,,,,,,372736000.0,,,
,1765193588.6335151,,,160.07675170898438,,,,,,112.2291030883789,2226.312114676,,,,,,,,373555200.0,,,
,1765193588.634023,,,158.2281494140625,,,,,,111.11448669433594,2226.312624501,,,,,,,,374374400.0,,,
,1765193588.6345444,,,159.28189086914062,,,,,,111.91799926757812,2226.313115328,,,,,,,,375193600.0,,,
,1765193588.6350334,,,159.5504913330078,,,,,,112.14082336425781,2226.313581383,,,,,,,,376012800.0,,,
,1765193588.6355014,,,158.24082946777344,,,,,,110.95779418945312,2226.314058841,,,,,,,,376832000.0,,,
,1765193588.6359851,,,161.4065704345703,,,,,,113.0842056274414,2226.314522297,,,,,,,,377651200.0,,,
,1765193588.636444,,,157.73948669433594,,,,,,110.70954895019531,2226.315024669,,,,,,,,378470400.0,,,
,1765193588.6369202,,,157.96810913085938,,,,,,110.69861602783203,2226.31548755,,,,,,,,379289600.0,,,
248.84095764160156,1765193588.6405609,11.698984146118164,191.13742065429688,160.87791442871094,0.28959691524505615,2.236884355545044,4.629150867462158,42.597015380859375,0.08856992423534393,112.5130615234375,2226.321366255,0.18200168013572693,0.4522123634815216,,3.06249737739563,21.835939407348633,8.011199951171875,5.083395957946777,380108800.0,58.541046142578125,0.5369495749473572,0.20885270833969116
,1765193588.6429856,,,162.15235900878906,,,,,,113.38602447509766,2226.322275206,,,,,,,,380928000.0,,,
,1765193588.6439693,,,158.98390197753906,,,,,,111.1087875366211,2226.323185314,,,,,,,,381747200.0,,,
,1765193588.6448472,,,160.4343719482422,,,,,,112.33460998535156,2226.324203358,,,,,,,,382566400.0,,,
,1765193588.6459324,,,159.95867919921875,,,,,,111.7422866821289,2226.324930361,,,,,,,,383385600.0,,,
,1765193588.6467617,,,161.186279296875,,,,,,112.7999496459961,2226.325502555,,,,,,,,384204800.0,,,
,1765193588.647372,,,158.2222900390625,,,,,,110.8160629272461,2226.326032619,,,,,,,,385024000.0,,,
,1765193588.6479142,,,160.27902221679688,,,,,,111.86589050292969,2226.32658997,,,,,,,,385843200.0,,,
,1765193588.6484716,,,159.2967071533203,,,,,,111.56500244140625,2226.327137107,,,,,,,,386662400.0,,,
,1765193588.6490047,,,161.7072296142578,,,,,,113.11620330810547,2226.32765473,,,,,,,,387481600.0,,,
,1765193588.6495383,,,158.56948852539062,,,,,,111.14705657958984,2226.328182404,,,,,,,,388300800.0,,,
,1765193588.6500618,,,158.34190368652344,,,,,,110.94678497314453,2226.328757327,,,,,,,,389120000.0,,,
,1765193588.6506255,,,162.0301513671875,,,,,,112.97895050048828,2226.329296544,,,,,,,,389939200.0,,,
,1765193588.651193,,,159.6503448486328,,,,,,111.50473022460938,2226.32979637,,,,,,,,390758400.0,,,
,1765193588.6517022,,,158.63206481933594,,,,,,110.67976379394531,2226.330314055,,,,,,,,391577600.0,,,
,1765193588.65222,,,161.36502075195312,,,,,,112.5753402709961,2226.33079532,,,,,,,,392396800.0,,,
248.94525146484375,1765193588.6546628,11.880934715270996,195.998779296875,160.65333557128906,0.2850702702999115,2.2922537326812744,4.535057067871094,47.875,0.08760509639978409,111.94023132324219,2226.33377328,0.1790970116853714,0.47501564025878906,,3.067401647567749,21.438867568969727,7.862458229064941,5.111817836761475,393216000.0,68.56989288330078,0.5284494161605835,0.2043757438659668
,1765193588.655673,,,160.39764404296875,,,,,,112.05963897705078,2226.33430231,,,,,,,,394035200.0,,,
,1765193588.656184,,,160.69378662109375,,,,,,112.11400604248047,2226.334853625,,,,,,,,394854400.0,,,
,1765193588.6567366,,,159.2480010986328,,,,,,111.12738800048828,2226.335452247,,,,,,,,395673600.0,,,
,1765193588.657322,,,161.90310668945312,,,,,,112.99439239501953,2226.336065724,,,,,,,,396492800.0,,,
,1765193588.657944,,,160.18621826171875,,,,,,111.81179809570312,2226.336701566,,,,,,,,397312000.0,,,
,1765193588.658548,,,163.12335205078125,,,,,,113.63597106933594,2226.337336313,,,,,,,,398131200.0,,,
,1765193588.659184,,,160.42799377441406,,,,,,112.0806884765625,2226.337928824,,,,,,,,398950400.0,,,
,1765193655.9096217,,,159.0711212158203,,,,,,111.15767669677734,2293.587664267,,,"{'path': 'media/videos/Agent Video_399769600_3c9cb5f3f139d760660c.mp4', 'size': 1235388.0, '_type': 'video-file', 'sha256': '3c9cb5f3f139d760660cda7dcb84afc7f0fe78e71c6dd02e14573fea57a79387'}",,,,,399769600.0,,,
